target_num,target_is_prime,target_str_full,target_factor_list,pred_str_full,pred_str,beam_idx,log_prob,n_target_factors,n_target_zeros,n_target_ones,pct_target_ones,pred_factor_list,n_pred_factors,product,correct_product,correct_factorization,num_prime_factors_pred,percent_prime_factors_pred,seq_dist_binary,seq_dist_lev
7483,False,111x10000101101.________________________________________________________,"[7, 1069]",1110100111011.__________________________________________________________,1110100111011,0,-1.6232377290725708,2,6,8,0.5714285714285714,[7483],1,7483,True,False,0.0,0.0,0.08333333333333337,6
7483,False,111x10000101101.________________________________________________________,"[7, 1069]",11x100110111101.________________________________________________________,11x100110111101,1,-3.1738758087158203,2,6,8,0.5714285714285714,"[3, 2493]",2,7479,False,False,1.0,0.5,0.08333333333333337,4
7487,True,1110100111111.__________________________________________________________,[7487],1110100111111.__________________________________________________________,1110100111111,0,-1.625714659690857,1,3,10,0.7692307692307693,[7487],1,7487,True,True,1.0,1.0,0.0,0
7487,True,1110100111111.__________________________________________________________,[7487],11x1001101111101._______________________________________________________,11x1001101111101,1,-2.685037851333618,1,3,10,0.7692307692307693,"[3, 4989]",2,14967,False,False,1.0,0.5,0.125,7
7501,False,1101x1001000001.________________________________________________________,"[13, 577]",1110101001101.__________________________________________________________,1110101001101,0,-1.613256812095642,2,8,6,0.42857142857142855,[7501],1,7501,True,False,0.0,0.0,0.16666666666666663,7
7501,False,1101x1001000001.________________________________________________________,"[13, 577]",11x1001110001011._______________________________________________________,11x1001110001011,1,-2.690429210662842,2,8,6,0.42857142857142855,"[3, 5003]",2,15009,False,False,2.0,1.0,0.11111111111111116,7
7509,False,11x100111000111.________________________________________________________,"[3, 2503]",1110101010101.__________________________________________________________,1110101010101,0,-1.6021709442138672,2,5,9,0.6428571428571429,[7509],1,7509,True,False,0.0,0.0,0.11111111111111116,7
7509,False,11x100111000111.________________________________________________________,"[3, 2503]",11x100111000111.________________________________________________________,11x100111000111,1,-2.7793092727661133,2,5,9,0.6428571428571429,"[3, 2503]",2,7509,True,True,2.0,1.0,0.0,0
7510,False,10x101x1011101111.______________________________________________________,"[2, 5, 751]",10x111010101011.________________________________________________________,10x111010101011,0,-1.5731397867202759,3,4,11,0.7333333333333333,"[2, 3755]",2,7510,True,False,1.0,0.5,0.08333333333333337,6
7510,False,10x101x1011101111.______________________________________________________,"[2, 5, 751]",10x11x100111000101._____________________________________________________,10x11x100111000101,1,-2.678067922592163,3,4,11,0.7333333333333333,"[2, 3, 2501]",3,15006,False,False,2.0,0.6666666666666666,0.125,6
7511,False,111x11101x100101._______________________________________________________,"[7, 29, 37]",1110101010111.__________________________________________________________,1110101010111,0,-1.613223671913147,3,4,10,0.7142857142857143,[7511],1,7511,True,False,0.0,0.0,0.125,9
7511,False,111x11101x100101._______________________________________________________,"[7, 29, 37]",11x1001110001101._______________________________________________________,11x1001110001101,1,-2.698867082595825,3,4,10,0.7142857142857143,"[3, 5005]",2,15015,False,False,1.0,0.5,0.11111111111111116,6
7512,False,10x10x10x11x100111001.__________________________________________________,"[2, 2, 2, 3, 313]",10x10x10x1110101011.____________________________________________________,10x10x10x1110101011,0,-1.4466792345046997,5,7,10,0.5882352941176471,"[2, 2, 2, 939]",4,7512,True,False,3.0,0.75,0.11111111111111116,6
7512,False,10x10x10x11x100111001.__________________________________________________,"[2, 2, 2, 3, 313]",10x10x10x11x100111001.__________________________________________________,10x10x10x11x100111001,1,-2.6154611110687256,5,7,10,0.5882352941176471,"[2, 2, 2, 3, 313]",5,7512,True,True,5.0,1.0,0.0,0
7515,False,11x11x101x10100111._____________________________________________________,"[3, 3, 5, 167]",1110101011011.__________________________________________________________,1110101011011,0,-1.618121862411499,4,4,11,0.7333333333333333,[7515],1,7515,True,False,0.0,0.0,0.16666666666666663,11
7515,False,11x11x101x10100111._____________________________________________________,"[3, 3, 5, 167]",11x100111001001.________________________________________________________,11x100111001001,1,-2.7303009033203125,4,4,11,0.7333333333333333,"[3, 2505]",2,7515,True,False,1.0,0.5,0.16666666666666663,9
7518,False,10x11x111x10110011._____________________________________________________,"[2, 3, 7, 179]",10x111010101111.________________________________________________________,10x111010101111,0,-1.5694905519485474,4,4,11,0.7333333333333333,"[2, 3759]",2,7518,True,False,1.0,0.5,0.1527777777777778,8
7518,False,10x11x111x10110011._____________________________________________________,"[2, 3, 7, 179]",10x11x10011100101.______________________________________________________,10x11x10011100101,1,-2.6275017261505127,4,4,11,0.7333333333333333,"[2, 3, 1253]",3,7518,True,False,2.0,0.6666666666666666,0.125,6
7529,True,1110101101001.__________________________________________________________,[7529],1110101101001.__________________________________________________________,1110101101001,0,-1.6006321907043457,1,5,8,0.6153846153846154,[7529],1,7529,True,True,1.0,1.0,0.0,0
7529,True,1110101101001.__________________________________________________________,[7529],11x1001110011011._______________________________________________________,11x1001110011011,1,-2.6953155994415283,1,5,8,0.6153846153846154,"[3, 5019]",2,15057,False,False,1.0,0.5,0.13888888888888884,8
7533,False,11x11x11x11x11x11111.___________________________________________________,"[3, 3, 3, 3, 3, 31]",1110101101101.__________________________________________________________,1110101101101,0,-1.6045012474060059,6,0,15,1.0,[7533],1,7533,True,False,0.0,0.0,0.18055555555555558,13
7533,False,11x11x11x11x11x11111.___________________________________________________,"[3, 3, 3, 3, 3, 31]",11x100111001111.________________________________________________________,11x100111001111,1,-2.760751485824585,6,0,15,1.0,"[3, 2511]",2,7533,True,False,1.0,0.5,0.18055555555555558,12
7537,True,1110101110001.__________________________________________________________,[7537],1110101110001.__________________________________________________________,1110101110001,0,-1.5999010801315308,1,5,8,0.6153846153846154,[7537],1,7537,True,True,1.0,1.0,0.0,0
7537,True,1110101110001.__________________________________________________________,[7537],11x1001110100011._______________________________________________________,11x1001110100011,1,-2.703711748123169,1,5,8,0.6153846153846154,"[3, 5027]",2,15081,False,False,1.0,0.5,0.125,8
7539,False,11x111x101100111._______________________________________________________,"[3, 7, 359]",1110101110011.__________________________________________________________,1110101110011,0,-1.6086899042129517,3,3,11,0.7857142857142857,[7539],1,7539,True,False,0.0,0.0,0.18055555555555558,8
7539,False,11x111x101100111._______________________________________________________,"[3, 7, 359]",11x100111010001.________________________________________________________,11x100111010001,1,-2.730600118637085,3,3,11,0.7857142857142857,"[3, 2513]",2,7539,True,False,1.0,0.5,0.11111111111111116,7
7541,True,1110101110101.__________________________________________________________,[7541],1110101110101.__________________________________________________________,1110101110101,0,-1.5976766347885132,1,4,9,0.6923076923076923,[7541],1,7541,True,True,1.0,1.0,0.0,0
7541,True,1110101110101.__________________________________________________________,[7541],11x1001110100011._______________________________________________________,11x1001110100011,1,-2.72021746635437,1,4,9,0.6923076923076923,"[3, 5027]",2,15081,False,False,1.0,0.5,0.11111111111111116,7
7545,False,11x101x111110111._______________________________________________________,"[3, 5, 503]",1110101111001.__________________________________________________________,1110101111001,0,-1.6025141477584839,3,2,12,0.8571428571428571,[7545],1,7545,True,False,0.0,0.0,0.16666666666666663,7
7545,False,11x101x111110111._______________________________________________________,"[3, 5, 503]",11x100111010011.________________________________________________________,11x100111010011,1,-2.7412614822387695,3,2,12,0.8571428571428571,"[3, 2515]",2,7545,True,False,1.0,0.5,0.08333333333333337,5
7560,False,10x10x10x11x11x11x101x111.______________________________________________,"[2, 2, 2, 3, 3, 3, 5, 7]",10x10x10x1110110001.____________________________________________________,10x10x10x1110110001,0,-1.4878754615783691,8,4,14,0.7777777777777778,"[2, 2, 2, 945]",4,7560,True,False,3.0,0.75,0.18055555555555558,12
7560,False,10x10x10x11x11x11x101x111.______________________________________________,"[2, 2, 2, 3, 3, 3, 5, 7]",10x10x10x11x100111011.__________________________________________________,10x10x10x11x100111011,1,-3.1855597496032715,8,4,14,0.7777777777777778,"[2, 2, 2, 3, 315]",5,7560,True,False,4.0,0.8,0.13888888888888884,9
7566,False,10x11x1101x1100001._____________________________________________________,"[2, 3, 13, 97]",10x111011000111.________________________________________________________,10x111011000111,0,-1.584828495979309,4,6,9,0.6,"[2, 3783]",2,7566,True,False,1.0,0.5,0.16666666666666663,9
7566,False,10x11x1101x1100001._____________________________________________________,"[2, 3, 13, 97]",10x11x10011101101.______________________________________________________,10x11x10011101101,1,-2.6561591625213623,4,6,9,0.6,"[2, 3, 1261]",3,7566,True,False,2.0,0.6666666666666666,0.11111111111111116,5
7571,False,1000011x1110001.________________________________________________________,"[67, 113]",1110110010011.__________________________________________________________,1110110010011,0,-1.6101070642471313,2,7,7,0.5,[7571],1,7571,True,False,0.0,0.0,0.16666666666666663,9
7571,False,1000011x1110001.________________________________________________________,"[67, 113]",11x1001110110101._______________________________________________________,11x1001110110101,1,-2.7163264751434326,2,7,7,0.5,"[3, 5045]",2,15135,False,False,1.0,0.5,0.1527777777777778,7
7572,False,10x10x11x1001110111.____________________________________________________,"[2, 2, 3, 631]",10x10x11101100101.______________________________________________________,10x10x11101100101,0,-1.5082465410232544,4,5,11,0.6875,"[2, 2, 1893]",3,7572,True,False,2.0,0.6666666666666666,0.125,6
7572,False,10x10x11x1001110111.____________________________________________________,"[2, 2, 3, 631]",10x10x11x1001110111.____________________________________________________,10x10x11x1001110111,1,-2.647291660308838,4,5,11,0.6875,"[2, 2, 3, 631]",4,7572,True,True,4.0,1.0,0.0,0
7577,True,1110110011001.__________________________________________________________,[7577],1110110011001.__________________________________________________________,1110110011001,0,-1.6049294471740723,1,5,8,0.6153846153846154,[7577],1,7577,True,True,1.0,1.0,0.0,0
7577,True,1110110011001.__________________________________________________________,[7577],11x1001110111011._______________________________________________________,11x1001110111011,1,-2.701897144317627,1,5,8,0.6153846153846154,"[3, 5051]",2,15153,False,False,2.0,1.0,0.18055555555555558,8
7581,False,11x111x10011x10011._____________________________________________________,"[3, 7, 19, 19]",1110110011101.__________________________________________________________,1110110011101,0,-1.6106147766113281,4,4,11,0.7333333333333333,[7581],1,7581,True,False,0.0,0.0,0.19444444444444442,11
7581,False,11x111x10011x10011._____________________________________________________,"[3, 7, 19, 19]",11x100111011111.________________________________________________________,11x100111011111,1,-2.7544829845428467,4,4,11,0.7333333333333333,"[3, 2527]",2,7581,True,False,1.0,0.5,0.13888888888888884,10
7586,False,10x111011010001.________________________________________________________,"[2, 3793]",10x111011010001.________________________________________________________,10x111011010001,0,-1.6581326723098755,2,6,8,0.5714285714285714,"[2, 3793]",2,7586,True,True,2.0,1.0,0.0,0
7586,False,10x111011010001.________________________________________________________,"[2, 3793]",10x11x100111100011._____________________________________________________,10x11x100111100011,1,-2.647273063659668,2,6,8,0.5714285714285714,"[2, 3, 2531]",3,15186,False,False,3.0,1.0,0.16666666666666663,7
7608,False,10x10x10x11x100111101.__________________________________________________,"[2, 2, 2, 3, 317]",10x10x10x1110110111.____________________________________________________,10x10x10x1110110111,0,-1.5001589059829712,5,6,11,0.6470588235294118,"[2, 2, 2, 951]",4,7608,True,False,3.0,0.75,0.11111111111111116,6
7608,False,10x10x10x11x100111101.__________________________________________________,"[2, 2, 2, 3, 317]",10x10x10x11x100111101.__________________________________________________,10x10x10x11x100111101,1,-2.5930495262145996,5,6,11,0.6470588235294118,"[2, 2, 2, 3, 317]",5,7608,True,True,5.0,1.0,0.0,0
7622,False,10x100101x1100111.______________________________________________________,"[2, 37, 103]",10x111011100011.________________________________________________________,10x111011100011,0,-1.5784847736358643,3,6,9,0.6,"[2, 3811]",2,7622,True,False,1.0,0.5,0.1527777777777778,6
7622,False,10x100101x1100111.______________________________________________________,"[2, 37, 103]",10x11x100111101101._____________________________________________________,10x11x100111101101,1,-2.633789539337158,3,6,9,0.6,"[2, 3, 2541]",3,15246,False,False,2.0,0.6666666666666666,0.11111111111111116,7
7626,False,10x11x11111x101001._____________________________________________________,"[2, 3, 31, 41]",10x111011100101.________________________________________________________,10x111011100101,0,-1.573683738708496,4,4,11,0.7333333333333333,"[2, 3813]",2,7626,True,False,1.0,0.5,0.11111111111111116,8
7626,False,10x11x11111x101001._____________________________________________________,"[2, 3, 31, 41]",10x11x10011110111.______________________________________________________,10x11x10011110111,1,-2.7315473556518555,4,4,11,0.7333333333333333,"[2, 3, 1271]",3,7626,True,False,2.0,0.6666666666666666,0.09722222222222221,6
7627,False,11101x100000111.________________________________________________________,"[29, 263]",1110111001011.__________________________________________________________,1110111001011,0,-1.619232416152954,2,6,8,0.5714285714285714,[7627],1,7627,True,False,0.0,0.0,0.08333333333333337,6
7627,False,11101x100000111.________________________________________________________,"[29, 263]",11x100111101101.________________________________________________________,11x100111101101,1,-3.0554006099700928,2,6,8,0.5714285714285714,"[3, 2541]",2,7623,False,False,1.0,0.5,0.125,8
7629,False,11x100111101111.________________________________________________________,"[3, 2543]",1110111001101.__________________________________________________________,1110111001101,0,-1.6115468740463257,2,3,11,0.7857142857142857,[7629],1,7629,True,False,0.0,0.0,0.1527777777777778,6
7629,False,11x100111101111.________________________________________________________,"[3, 2543]",11x100111101111.________________________________________________________,11x100111101111,1,-2.7420153617858887,2,3,11,0.7857142857142857,"[3, 2543]",2,7629,True,True,2.0,1.0,0.0,0
7632,False,10x10x10x10x11x11x110101._______________________________________________,"[2, 2, 2, 2, 3, 3, 53]",10x10x10x10x111011101.__________________________________________________,10x10x10x10x111011101,0,-1.4087306261062622,7,6,12,0.6666666666666666,"[2, 2, 2, 2, 477]",5,7632,True,False,4.0,0.8,0.125,7
7632,False,10x10x10x10x11x11x110101._______________________________________________,"[2, 2, 2, 2, 3, 3, 53]",10x10x10x10x11x10011111.________________________________________________,10x10x10x10x11x10011111,1,-3.0941126346588135,7,6,12,0.6666666666666666,"[2, 2, 2, 2, 3, 159]",6,7632,True,False,5.0,0.8333333333333334,0.08333333333333337,5
7634,False,10x1011x101011011.______________________________________________________,"[2, 11, 347]",10x111011101001.________________________________________________________,10x111011101001,0,-1.5735102891921997,3,5,10,0.6666666666666666,"[2, 3817]",2,7634,True,False,1.0,0.5,0.16666666666666663,7
7634,False,10x1011x101011011.______________________________________________________,"[2, 11, 347]",10x11x100111110011._____________________________________________________,10x11x100111110011,1,-2.6603543758392334,3,5,10,0.6666666666666666,"[2, 3, 2547]",3,15282,False,False,2.0,0.6666666666666666,0.125,7
7635,False,11x101x111111101._______________________________________________________,"[3, 5, 509]",1110111010011.__________________________________________________________,1110111010011,0,-1.6134053468704224,3,2,12,0.8571428571428571,[7635],1,7635,True,False,0.0,0.0,0.1527777777777778,9
7635,False,11x101x111111101._______________________________________________________,"[3, 5, 509]",11x100111110001.________________________________________________________,11x100111110001,1,-2.728991985321045,3,2,12,0.8571428571428571,"[3, 2545]",2,7635,True,False,1.0,0.5,0.11111111111111116,5
7641,False,11x11x11x100011011._____________________________________________________,"[3, 3, 3, 283]",1110111011001.__________________________________________________________,1110111011001,0,-1.6063714027404785,4,4,11,0.7333333333333333,[7641],1,7641,True,False,0.0,0.0,0.16666666666666663,11
7641,False,11x11x11x100011011._____________________________________________________,"[3, 3, 3, 283]",11x100111110011.________________________________________________________,11x100111110011,1,-2.7606678009033203,4,4,11,0.7333333333333333,"[3, 2547]",2,7641,True,False,1.0,0.5,0.11111111111111116,8
7644,False,10x10x11x111x111x1101.__________________________________________________,"[2, 2, 3, 7, 7, 13]",10x10x11101110111.______________________________________________________,10x10x11101110111,0,-1.532699704170227,6,3,13,0.8125,"[2, 2, 1911]",3,7644,True,False,2.0,0.6666666666666666,0.13888888888888884,9
7644,False,10x10x11x111x111x1101.__________________________________________________,"[2, 2, 3, 7, 7, 13]",10x10x11x1001111101.____________________________________________________,10x10x11x1001111101,1,-2.593381404876709,6,3,13,0.8125,"[2, 2, 3, 637]",4,7644,True,False,3.0,0.75,0.11111111111111116,6
7647,False,11x100111110101.________________________________________________________,"[3, 2549]",1110111011111.__________________________________________________________,1110111011111,0,-1.6198281049728394,2,4,10,0.7142857142857143,[7647],1,7647,True,False,0.0,0.0,0.125,7
7647,False,11x100111110101.________________________________________________________,"[3, 2549]",11x100111110101.________________________________________________________,11x100111110101,1,-2.726088523864746,2,4,10,0.7142857142857143,"[3, 2549]",2,7647,True,True,2.0,1.0,0.0,0
7649,True,1110111100001.__________________________________________________________,[7649],1110111100001.__________________________________________________________,1110111100001,0,-1.6000295877456665,1,5,8,0.6153846153846154,[7649],1,7649,True,True,1.0,1.0,0.0,0
7649,True,1110111100001.__________________________________________________________,[7649],11x1001111101011._______________________________________________________,11x1001111101011,1,-2.71283221244812,1,5,8,0.6153846153846154,"[3, 5099]",2,15297,False,False,2.0,1.0,0.1527777777777778,8
7654,False,10x101011x1011001.______________________________________________________,"[2, 43, 89]",10x111011110011.________________________________________________________,10x111011110011,0,-1.5758031606674194,3,6,9,0.6,"[2, 3827]",2,7654,True,False,1.0,0.5,0.09722222222222221,7
7654,False,10x101011x1011001.______________________________________________________,"[2, 43, 89]",10x11x100111110101._____________________________________________________,10x11x100111110101,1,-2.6422982215881348,3,6,9,0.6,"[2, 3, 2549]",3,15294,False,False,3.0,1.0,0.1527777777777778,7
7656,False,10x10x10x11x1011x11101._________________________________________________,"[2, 2, 2, 3, 11, 29]",10x10x10x1110111101.____________________________________________________,10x10x10x1110111101,0,-1.460466742515564,6,5,12,0.7058823529411765,"[2, 2, 2, 957]",4,7656,True,False,3.0,0.75,0.125,6
7656,False,10x10x10x11x1011x11101._________________________________________________,"[2, 2, 2, 3, 11, 29]",10x10x10x11x1001111111._________________________________________________,10x10x10x11x1001111111,1,-2.9469289779663086,6,5,12,0.7058823529411765,"[2, 2, 2, 3, 639]",5,15336,False,False,4.0,0.8,0.04166666666666663,3
7667,False,1011x10001x101001.______________________________________________________,"[11, 17, 41]",1110111110011.__________________________________________________________,1110111110011,0,-1.6104240417480469,3,7,8,0.5333333333333333,[7667],1,7667,True,False,0.0,0.0,0.19444444444444442,11
7667,False,1011x10001x101001.______________________________________________________,"[11, 17, 41]",11x1001111110101._______________________________________________________,11x1001111110101,1,-2.754758834838867,3,7,8,0.5333333333333333,"[3, 5109]",2,15327,False,False,1.0,0.5,0.1527777777777778,7
7677,False,11x11x1101010101._______________________________________________________,"[3, 3, 853]",1110111111101.__________________________________________________________,1110111111101,0,-1.607407569885254,3,4,10,0.7142857142857143,[7677],1,7677,True,False,0.0,0.0,0.1527777777777778,9
7677,False,11x11x1101010101._______________________________________________________,"[3, 3, 853]",11x100111111111.________________________________________________________,11x100111111111,1,-2.7916853427886963,3,4,10,0.7142857142857143,"[3, 2559]",2,7677,True,False,1.0,0.5,0.11111111111111116,7
7682,False,10x10111x10100111.______________________________________________________,"[2, 23, 167]",10x111100000001.________________________________________________________,10x111100000001,0,-1.5560457706451416,3,5,10,0.6666666666666666,"[2, 3841]",2,7682,True,False,1.0,0.5,0.11111111111111116,8
7682,False,10x10111x10100111.______________________________________________________,"[2, 23, 167]",10x11x101000000011._____________________________________________________,10x11x101000000011,1,-2.6624529361724854,3,5,10,0.6666666666666666,"[2, 3, 2563]",3,15378,False,False,2.0,0.6666666666666666,0.13888888888888884,8
7687,True,1111000000111.__________________________________________________________,[7687],1111000000111.__________________________________________________________,1111000000111,0,-1.599159598350525,1,6,7,0.5384615384615384,[7687],1,7687,True,True,1.0,1.0,0.0,0
7687,True,1111000000111.__________________________________________________________,[7687],11x11x1101010111._______________________________________________________,11x11x1101010111,1,-3.4997334480285645,1,6,7,0.5384615384615384,"[3, 3, 855]",3,7695,False,False,2.0,0.6666666666666666,0.16666666666666663,9
7698,False,10x11x10100000011.______________________________________________________,"[2, 3, 1283]",10x111100001001.________________________________________________________,10x111100001001,0,-1.5358539819717407,3,8,7,0.4666666666666667,"[2, 3849]",2,7698,True,False,1.0,0.5,0.09722222222222221,6
7698,False,10x11x10100000011.______________________________________________________,"[2, 3, 1283]",10x11x10100000011.______________________________________________________,10x11x10100000011,1,-2.6717629432678223,3,8,7,0.4666666666666667,"[2, 3, 1283]",3,7698,True,True,3.0,1.0,0.0,0
7699,True,1111000010011.__________________________________________________________,[7699],1111000010011.__________________________________________________________,1111000010011,0,-1.5902405977249146,1,6,7,0.5384615384615384,[7699],1,7699,True,True,1.0,1.0,0.0,0
7699,True,1111000010011.__________________________________________________________,[7699],11x11x1101010111._______________________________________________________,11x11x1101010111,1,-3.6407082080841064,1,6,7,0.5384615384615384,"[3, 3, 855]",3,7695,False,False,2.0,0.6666666666666666,0.16666666666666663,9
7701,False,11x10001x10010111.______________________________________________________,"[3, 17, 151]",1111000010101.__________________________________________________________,1111000010101,0,-1.5483413934707642,3,6,9,0.6,[7701],1,7701,True,False,0.0,0.0,0.13888888888888884,9
7701,False,11x10001x10010111.______________________________________________________,"[3, 17, 151]",11x11x11x100011011._____________________________________________________,11x11x11x100011011,1,-5.807194232940674,3,6,9,0.6,"[3, 3, 3, 283]",4,7641,False,False,4.0,1.0,0.11111111111111116,7
7719,False,11x11111x1010011._______________________________________________________,"[3, 31, 83]",1111000100111.__________________________________________________________,1111000100111,0,-1.5856660604476929,3,3,11,0.7857142857142857,[7719],1,7719,True,False,0.0,0.0,0.16666666666666663,10
7719,False,11x11111x1010011._______________________________________________________,"[3, 31, 83]",11x11x1101011011._______________________________________________________,11x11x1101011011,1,-3.736140012741089,3,3,11,0.7857142857142857,"[3, 3, 859]",3,7731,False,False,3.0,1.0,0.04166666666666663,3
7727,True,1111000101111.__________________________________________________________,[7727],1111000101111.__________________________________________________________,1111000101111,0,-1.601111888885498,1,4,9,0.6923076923076923,[7727],1,7727,True,True,1.0,1.0,0.0,0
7727,True,1111000101111.__________________________________________________________,[7727],11x11x1101011011._______________________________________________________,11x11x1101011011,1,-3.4529149532318115,1,4,9,0.6923076923076923,"[3, 3, 859]",3,7731,False,False,3.0,1.0,0.125,8
7729,False,111011x10000011.________________________________________________________,"[59, 131]",1111000110001.__________________________________________________________,1111000110001,0,-1.5402315855026245,2,6,8,0.5714285714285714,[7729],1,7729,True,False,0.0,0.0,0.125,9
7729,False,111011x10000011.________________________________________________________,"[59, 131]",11x11x11x11x11x11x11x11.________________________________________________,11x11x11x11x11x11x11x11,1,-7.851497650146484,2,6,8,0.5714285714285714,"[3, 3, 3, 3, 3, 3, 3, 3]",8,6561,False,False,8.0,1.0,0.26388888888888884,17
7733,False,1011x10011x100101.______________________________________________________,"[11, 19, 37]",1111000110101.__________________________________________________________,1111000110101,0,-1.5475270748138428,3,6,9,0.6,[7733],1,7733,True,False,0.0,0.0,0.18055555555555558,9
7733,False,1011x10011x100101.______________________________________________________,"[11, 19, 37]",11x11x11x100011011._____________________________________________________,11x11x11x100011011,1,-5.862846851348877,3,6,9,0.6,"[3, 3, 3, 283]",4,7641,False,False,4.0,1.0,0.16666666666666663,8
7742,False,10x111x111x1001111._____________________________________________________,"[2, 7, 7, 79]",10x111100011111.________________________________________________________,10x111100011111,0,-1.5664845705032349,4,3,12,0.8,"[2, 3871]",2,7742,True,False,1.0,0.5,0.1527777777777778,9
7742,False,10x111x111x1001111._____________________________________________________,"[2, 7, 7, 79]",10x11x101000010101._____________________________________________________,10x11x101000010101,1,-2.6589865684509277,4,3,12,0.8,"[2, 3, 2581]",3,15486,False,False,2.0,0.6666666666666666,0.125,6
7747,False,111101x1111111._________________________________________________________,"[61, 127]",1111001000011.__________________________________________________________,1111001000011,0,-1.5781464576721191,2,1,12,0.9230769230769231,[7747],1,7747,True,False,0.0,0.0,0.11111111111111116,7
7747,False,111101x1111111._________________________________________________________,"[61, 127]",11x11x11x11x11x11x11x11.________________________________________________,11x11x11x11x11x11x11x11,1,-7.8944501876831055,2,1,12,0.9230769230769231,"[3, 3, 3, 3, 3, 3, 3, 3]",8,6561,False,False,8.0,1.0,0.2222222222222222,14
7755,False,11x101x1011x101111._____________________________________________________,"[3, 5, 11, 47]",1111001001011.__________________________________________________________,1111001001011,0,-1.5919468402862549,4,3,12,0.8,[7755],1,7755,True,False,0.0,0.0,0.16666666666666663,12
7755,False,11x101x1011x101111._____________________________________________________,"[3, 5, 11, 47]",11x11x1101011101._______________________________________________________,11x11x1101011101,1,-3.8547165393829346,4,3,12,0.8,"[3, 3, 861]",3,7749,False,False,2.0,0.6666666666666666,0.13888888888888884,7
7756,False,10x10x111x100010101.____________________________________________________,"[2, 2, 7, 277]",10x10x11110010011.______________________________________________________,10x10x11110010011,0,-1.484487533569336,4,7,9,0.5625,"[2, 2, 1939]",3,7756,True,False,2.0,0.6666666666666666,0.11111111111111116,6
7756,False,10x10x111x100010101.____________________________________________________,"[2, 2, 7, 277]",10x10x11x1010000111.____________________________________________________,10x10x11x1010000111,1,-2.8934526443481445,4,7,9,0.5625,"[2, 2, 3, 647]",4,7764,False,False,4.0,1.0,0.08333333333333337,4
7761,False,11x1101x11000111._______________________________________________________,"[3, 13, 199]",1111001010001.__________________________________________________________,1111001010001,0,-1.5311129093170166,3,4,10,0.7142857142857143,[7761],1,7761,True,False,0.0,0.0,0.125,8
7761,False,11x1101x11000111._______________________________________________________,"[3, 13, 199]",11x11x11x11x11x11x11x11.________________________________________________,11x11x11x11x11x11x11x11,1,-7.917542934417725,3,4,10,0.7142857142857143,"[3, 3, 3, 3, 3, 3, 3, 3]",8,6561,False,False,8.0,1.0,0.20833333333333337,14
7764,False,10x10x11x1010000111.____________________________________________________,"[2, 2, 3, 647]",10x10x11110010101.______________________________________________________,10x10x11110010101,0,-1.4607731103897095,4,7,9,0.5625,"[2, 2, 1941]",3,7764,True,False,2.0,0.6666666666666666,0.09722222222222221,6
7764,False,10x10x11x1010000111.____________________________________________________,"[2, 2, 3, 647]",10x10x11x1010000111.____________________________________________________,10x10x11x1010000111,1,-2.6868743896484375,4,7,9,0.5625,"[2, 2, 3, 647]",4,7764,True,True,4.0,1.0,0.0,0
7769,False,10001x111001001.________________________________________________________,"[17, 457]",1111001011001.__________________________________________________________,1111001011001,0,-1.5406309366226196,2,7,7,0.5,[7769],1,7769,True,False,0.0,0.0,0.16666666666666663,9
7769,False,10001x111001001.________________________________________________________,"[17, 457]",11x11x11x100100011._____________________________________________________,11x11x11x100100011,1,-5.8313679695129395,2,7,7,0.5,"[3, 3, 3, 291]",4,7857,False,False,3.0,0.75,0.16666666666666663,9
7772,False,10x10x11101x1000011.____________________________________________________,"[2, 2, 29, 67]",10x10x11110010111.______________________________________________________,10x10x11110010111,0,-1.501022219657898,4,7,9,0.5625,"[2, 2, 1943]",3,7772,True,False,2.0,0.6666666666666666,0.125,7
7772,False,10x10x11101x1000011.____________________________________________________,"[2, 2, 29, 67]",10x10x11x1010000111.____________________________________________________,10x10x11x1010000111,1,-2.9275436401367188,4,7,9,0.5625,"[2, 2, 3, 647]",4,7764,False,False,4.0,1.0,0.08333333333333337,4
7778,False,10x111100110001.________________________________________________________,"[2, 3889]",10x111100110001.________________________________________________________,10x111100110001,0,-1.6465504169464111,2,6,8,0.5714285714285714,"[2, 3889]",2,7778,True,True,2.0,1.0,0.0,0
7778,False,10x111100110001.________________________________________________________,"[2, 3889]",10x11x101000100011._____________________________________________________,10x11x101000100011,1,-2.629987955093384,2,6,8,0.5714285714285714,"[2, 3, 2595]",3,15570,False,False,2.0,0.6666666666666666,0.13888888888888884,7
7790,False,10x101x10011x101001.____________________________________________________,"[2, 5, 19, 41]",10x111100110111.________________________________________________________,10x111100110111,0,-1.5460584163665771,4,7,9,0.5625,"[2, 3895]",2,7790,True,False,1.0,0.5,0.16666666666666663,9
7790,False,10x101x10011x101001.____________________________________________________,"[2, 5, 19, 41]",10x11x101000100101._____________________________________________________,10x11x101000100101,1,-2.6509313583374023,4,7,9,0.5625,"[2, 3, 2597]",3,15582,False,False,2.0,0.6666666666666666,0.16666666666666663,8
7797,False,11x10111x1110001._______________________________________________________,"[3, 23, 113]",1111001110101.__________________________________________________________,1111001110101,0,-1.5436527729034424,3,4,10,0.7142857142857143,[7797],1,7797,True,False,0.0,0.0,0.13888888888888884,9
